"StockType","StockEndType","CompareCode","CompareText","CompareName","NationType","StockExchangeCode","StockExchangeZoneId","StockExchangeNationType","DelayTime","StartTime","EndTime","ClosePriceSendTime","StockExchangeNameKor","StockExchangeNameEng","StockType","NationName","NationCode","ReutersCode","SymbolCode","StockName","StockNameEng","ReutersIndustryCode","IndustryCode","IndustryGroupKor","OpenPrice","ClosePrice","CompareToPreviousClosePrice","FluctuationsRatio","ExecutedVolume","AccumulatedTradingVolume","AccumulatedTradingValue","AccumulatedTradingValueKrwHangeul","LocalTradedAt","MarketStatus","MarketValue","MarketValueHangeul","MarketValueKrwHangeul","CurrencyCode","CurrencyText","CurrencyName","Dividend","DividendPayAt","TradeStopCode","TradeStopText","TradeStopName","EndUrl","DelayTimeName","StockEndUrl"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","MELI.O","MELI","메르카도리브레","MercadoLibre Inc","5720103013","57201030","온라인 서비스","1,966.00","1,960.00","0.80","0.04",,"315,878","616,727","8,318억원","2024-10-04T16:00:00-04:00","CLOSE","99,366,978","994억 USD","134조 162억원","USD","US dollar","USD","0.00","2018-01-16T21:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/MELI.O","실시간","https://m.stock.naver.com/worldstock/stock/MELI.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","INTC.O","INTC","인텔","Intel Corp","5710101010","57101010","반도체","22.70","22.59","0.33","1.48",,"49,966,930","1,127,043","1조 5,200억원","2024-10-04T16:00:00-04:00","CLOSE","96,391,530","964억 USD","130조 33억원","USD","US dollar","USD","0.00","2024-09-01T20:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/INTC.O","실시간","https://m.stock.naver.com/worldstock/stock/INTC.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","MDLZ.O","MDLZ","몬덜리즈 인터내셔널","Mondelez International Inc","5410202010","54102020","식품 가공","70.95","71.51","0.35","0.49",,"4,379,169","312,499","4,215억원","2024-10-04T16:00:00-04:00","CLOSE","95,522,894","955억 USD","128조 8,317억원","USD","US dollar","USD","1.88","2024-10-14T20:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/MDLZ.O","실시간","https://m.stock.naver.com/worldstock/stock/MDLZ.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","CEG.O","CEG","콘스텔레이션 에너지","Constellation Energy Corp","5910101010","59101010","전력 유틸리티","277.91","285.52","8.15","2.94",,"3,831,511","1,082,172","1조 4,595억원","2024-10-04T16:00:00-04:00","CLOSE","89,278,986","893억 USD","120조 4,106억원","USD","US dollar","USD","1.41","2024-09-06T20:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/CEG.O","실시간","https://m.stock.naver.com/worldstock/stock/CEG.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","EQIX.O","EQIX","이퀴닉스","Equinix Inc","6010204010","60102040","특수 REITs","883.97","876.88","0.66","0.08",,"236,751","207,194","2,794억원","2024-10-04T16:00:00-04:00","CLOSE","83,255,366","833억 USD","112조 2,865억원","USD","US dollar","USD","17.04","2024-09-18T20:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/EQIX.O","실시간","https://m.stock.naver.com/worldstock/stock/EQIX.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","CTAS.O","CTAS","신타스","Cintas Corp","5220304010","52203040","경영 지원 서비스","205.74","204.91","0.36","0.18",,"1,747,411","357,347","4,820억원","2024-10-04T16:00:00-04:00","CLOSE","82,631,690","826억 USD","111조 4,454억원","USD","US dollar","USD","1.56","2024-09-11T20:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/CTAS.O","실시간","https://m.stock.naver.com/worldstock/stock/CTAS.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","ABNB.O","ABNB","에어비앤비","Airbnb Inc","5720103010","57201030","온라인 서비스","128.42","129.85","4.56","3.64",,"2,988,440","385,727","5,202억원","2024-10-04T16:00:00-04:00","CLOSE","82,120,187","821억 USD","110조 7,555억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/ABNB.O","실시간","https://m.stock.naver.com/worldstock/stock/ABNB.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","PYPL.O","PYPL","페이팔 홀딩스","PayPal Holdings Inc","5220304027","52203040","경영 지원 서비스","78.16","79.36","2.05","2.65",,"10,083,594","797,451","1조 755억원","2024-10-04T16:00:00-04:00","CLOSE","81,132,378","811억 USD","109조 4,232억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/PYPL.O","실시간","https://m.stock.naver.com/worldstock/stock/PYPL.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","CME.O","CME","CME 그룹","CME Group Inc","5510205011","55102050","금융, 상품 시장 운영 및 서비스 제공","224.27","224.43","0.16","0.07",,"1,585,768","354,835","4,786억원","2024-10-04T16:00:00-04:00","CLOSE","80,815,816","808억 USD","108조 9,963억원","USD","US dollar","USD","4.60","2024-09-25T20:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/CME.O","실시간","https://m.stock.naver.com/worldstock/stock/CME.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","SNPS.O","SNPS","시놉시스","Synopsys Inc","5720102010","57201020","소프트웨어","509.62","499.12","3.71","0.75",,"637,006","318,426","4,295억원","2024-10-04T16:00:00-04:00","CLOSE","76,671,692","767억 USD","103조 4,071억원","USD","US dollar","USD","0.00","2003-09-23T20:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/SNPS.O","실시간","https://m.stock.naver.com/worldstock/stock/SNPS.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","CDNS.O","CDNS","케이던스 디자인 시스템즈","Cadence Design Systems Inc","5720102010","57201020","소프트웨어","272.41","268.65","2.86","1.08",,"1,095,892","294,093","3,966억원","2024-10-04T16:00:00-04:00","CLOSE","73,561,743","736억 USD","99조 2,127억원","USD","US dollar","USD","0.00","1997-11-14T21:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/CDNS.O","실시간","https://m.stock.naver.com/worldstock/stock/CDNS.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","MAR.O","MAR","메리어트 인터내셔널","Marriott International Inc","5330101010","53301010","호텔, 모텔 및 크루즈 라인","253.28","254.61","5.13","2.06",,"1,129,513","286,872","3,869억원","2024-10-04T16:00:00-04:00","CLOSE","71,678,511","717억 USD","96조 6,728억원","USD","US dollar","USD","2.52","2024-09-30T20:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/MAR.O","실시간","https://m.stock.naver.com/worldstock/stock/MAR.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","CRWD.O","CRWD","크라우드 스트라이크 홀딩스","CrowdStrike Holdings Inc","5720101010","57201010","IT 서비스 및 컨설팅","288.16","292.24","8.49","2.99",,"3,121,193","903,746","1조 2,189억원","2024-10-04T16:00:00-04:00","CLOSE","71,635,745","716억 USD","96조 6,151억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/CRWD.O","실시간","https://m.stock.naver.com/worldstock/stock/CRWD.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","JD.O","JD","제이디닷컴 ADR","JD.Com Inc ADR","5340201013","53402010","백화점","46.28","46.97","2.37","5.31",,"30,072,361","1,399,639","1조 8,877억원","2024-10-04T16:00:00-04:00","CLOSE","68,764,080","688억 USD","92조 7,421억원","USD","US dollar","USD","0.76","2024-04-29T20:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/JD.O","실시간","https://m.stock.naver.com/worldstock/stock/JD.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","ORLY.O","ORLY","오레일리 오토모티브","O'Reilly Automotive Inc","5340301014","53403010","자동차 차량, 부품 및 서비스 소매","1,153.22","1,154.90","5.59","0.49",,"257,240","296,055","3,993억원","2024-10-04T16:00:00-04:00","CLOSE","66,990,741","670억 USD","90조 3,504억원","USD","US dollar","USD","0.00","2005-06-15T20:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/ORLY.O","실시간","https://m.stock.naver.com/worldstock/stock/ORLY.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","CSX.O","CSX","CSX","CSX Corp","5240503011","52405030","지상 화물 및 물류","34.79","34.49","0.37","1.08",,"10,243,425","352,978","4,761억원","2024-10-04T16:00:00-04:00","CLOSE","66,867,131","669억 USD","90조 1,837억원","USD","US dollar","USD","0.48","2024-12-13T21:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/CSX.O","실시간","https://m.stock.naver.com/worldstock/stock/CSX.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","NTES.O","NTES","넷이즈 ADR","NetEase Inc ADR","5720103016","57201030","온라인 서비스","103.00","102.33","0.87","0.86",,"1,440,297","146,861","1,981억원","2024-10-04T16:00:00-04:00","CLOSE","65,951,042","660억 USD","88조 9,482억원","USD","US dollar","USD","2.50","2024-09-20T20:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/NTES.O","실시간","https://m.stock.naver.com/worldstock/stock/NTES.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","WDAY.O","WDAY","워크데이","Workday Inc","5720102012","57201020","소프트웨어","244.90","242.35","1.41","0.59",,"1,621,609","393,199","5,303억원","2024-10-04T16:00:00-04:00","CLOSE","64,222,750","642억 USD","86조 6,172억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/WDAY.O","실시간","https://m.stock.naver.com/worldstock/stock/WDAY.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","MRVL.O","MRVL","마벨 테크놀로지 그룹","Marvell Technology Inc","5710101010","57101010","반도체","73.72","73.41","1.17","1.62",,"10,253,214","752,876","1조 154억원","2024-10-04T16:00:00-04:00","CLOSE","63,587,742","636억 USD","85조 7,608억원","USD","US dollar","USD","0.24","2024-10-31T20:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/MRVL.O","실시간","https://m.stock.naver.com/worldstock/stock/MRVL.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","IBKR.O","IBKR","인터랙티브 브로커스 그룹","Interactive Brokers Group Inc","5510201012","55102010","투자 은행 및 중개 서비스","146.63","147.85","3.07","2.12",,"665,023","97,808","1,319억원","2024-10-04T16:00:00-04:00","CLOSE","62,512,754","625억 USD","84조 3,110억원","USD","US dollar","USD","1.00","2024-09-13T20:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/IBKR.O","실시간","https://m.stock.naver.com/worldstock/stock/IBKR.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","FTNT.O","FTNT","포티넷","Fortinet Inc","5720102018","57201020","소프트웨어","77.69","78.01","1.03","1.34",,"3,144,257","244,309","3,295억원","2024-10-04T16:00:00-04:00","CLOSE","59,670,472","597억 USD","80조 4,776억원","USD","US dollar","USD","0.00","2022-06-22T20:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/FTNT.O","실시간","https://m.stock.naver.com/worldstock/stock/FTNT.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","NXPI.O","NXPI","NXP 세미콘덕터","NXP Semiconductors NV","5710101010","57101010","반도체","239.56","234.24","1.00","0.43",,"1,599,654","374,715","5,054억원","2024-10-04T16:00:00-04:00","CLOSE","59,668,642","597억 USD","80조 4,751억원","USD","US dollar","USD","4.06","2024-10-09T20:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/NXPI.O","실시간","https://m.stock.naver.com/worldstock/stock/NXPI.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","DASH.O","DASH","도어대시","DoorDash Inc","5720103010","57201030","온라인 서비스","144.16","144.86","2.74","1.93",,"2,658,645","384,653","5,188억원","2024-10-04T16:00:00-04:00","CLOSE","59,615,877","596억 USD","80조 4,039억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/DASH.O","실시간","https://m.stock.naver.com/worldstock/stock/DASH.O"
"worldstock","stock","5","하락","FALLING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","ROP.O","ROP","로퍼 테크놀로지스","Roper Technologies Inc","5720102012","57201020","소프트웨어","552.05","544.86","-4.07","-0.74",,"316,603","172,582","2,328억원","2024-10-04T16:00:00-04:00","CLOSE","58,408,265","584억 USD","78조 7,752억원","USD","US dollar","USD","3.00","2024-10-21T20:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/ROP.O","실시간","https://m.stock.naver.com/worldstock/stock/ROP.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","ADSK.O","ADSK","오토데스크","Autodesk Inc","5720102012","57201020","소프트웨어","272.86","271.16","2.57","0.96",,"846,556","228,638","3,084억원","2024-10-04T16:00:00-04:00","CLOSE","58,299,400","583억 USD","78조 6,284억원","USD","US dollar","USD","0.00","2006-07-16T20:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/ADSK.O","실시간","https://m.stock.naver.com/worldstock/stock/ADSK.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","FANG.O","FANG","다이아몬드백 에너지","Diamondback Energy Inc","5010202010","50102020","오일, 가스 탐사 및 생산","191.56","194.61","6.31","3.35",,"3,494,187","675,973","9,117억원","2024-10-04T16:00:00-04:00","CLOSE","57,359,837","574억 USD","77조 3,612억원","USD","US dollar","USD","10.76","2024-08-22T20:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/FANG.O","실시간","https://m.stock.naver.com/worldstock/stock/FANG.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","TTD.O","TTD","트레이드 데스크","Trade Desk Inc","5720102010","57201020","소프트웨어","113.06","113.00","1.54","1.38",,"2,937,743","332,052","4,478억원","2024-10-04T16:00:00-04:00","CLOSE","55,737,478","557억 USD","75조 1,731억원","USD","US dollar","USD","0.00","2021-06-16T20:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/TTD.O","실시간","https://m.stock.naver.com/worldstock/stock/TTD.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","PCAR.O","PCAR","파카","Paccar Inc","5210202010","52102020","중장비 및 차량","102.24","103.41","2.16","2.13",,"2,796,414","288,551","3,892억원","2024-10-04T16:00:00-04:00","CLOSE","54,209,779","542억 USD","73조 1,127억원","USD","US dollar","USD","1.20","2024-12-04T21:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/PCAR.O","실시간","https://m.stock.naver.com/worldstock/stock/PCAR.O"
"worldstock","stock","5","하락","FALLING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","AEP.O","AEP","아메리칸 일렉트릭 파워 컴퍼니","American Electric Power Company Inc","5910101010","59101010","전력 유틸리티","100.47","100.28","-1.09","-1.08",,"1,900,833","190,449","2,569억원","2024-10-04T16:00:00-04:00","CLOSE","53,360,993","534억 USD","71조 9,680억원","USD","US dollar","USD","3.52","2024-09-10T20:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/AEP.O","실시간","https://m.stock.naver.com/worldstock/stock/AEP.O"
